area,price,title,community,link,time,Latitude,model
104平,6300,三湘四季财富广场，人气房源，钥匙在店，精致户型,三湘四季财富广场,/zufang/shz4090006.html,2017.07.11上架,"[u'121.2367323', u'31.0600402']",2室2厅
153平,15000,实地看房，链家房源，交通便利，有钥匙房源,中远两湾城,/zufang/shz4089832.html,2017.07.11上架,"[u'121.451405', u'31.259226']",3室2厅
66平,4300,星丰苑，如您所见，钥匙在店，好楼层,星丰苑,/zufang/shz4089142.html,2017.07.11上架,"[u'121.38621', u'31.133999']",2室1厅
46平,2900,光线棒，人气房源，交通便利，钥匙在店,东二小区,/zufang/shz4089136.html,2017.07.11上架,"[u'121.6025114', u'31.27462724']",1室1厅
141平,10000,珠江香樟南园，南北通透，一链倾城，地铁沿线,珠江香樟南园,/zufang/shz4088996.html,2017.07.11上架,"[u'121.5499906', u'31.27572712']",3室2厅
70平,5500,车站新村，附近有地铁，实地看房，2室2厅1卫,车站新村（普陀）,/zufang/shz4088932.html,2017.07.11上架,"[u'121.408427', u'31.266598']",2室2厅
58平,6500,金龙花苑梅花园，上门实拍，1室1厅1卫，高区采光好,金龙花苑梅花园,/zufang/shz4088842.html,2017.07.11上架,"[u'121.460339', u'31.174157']",1室1厅
83平,7500,人气房源，两室户，享受好房，钥匙房,中兴财富国际公寓,/zufang/shz4088810.html,2017.07.11上架,"[u'121.469758', u'31.259604']",2室2厅
54平,3800,东陆新村二街坊，钥匙在链家，光线棒，上门实勘,东陆新村二街坊,/zufang/shz4088690.html,2017.07.11上架,"[u'121.6061953', u'31.27885008']",2室1厅
88平,7000,新园大楼，实地看房，上门实勘，有钥匙方便看,新园大楼,/zufang/shz4088432.html,2017.07.11上架,"[u'121.4018031', u'31.16263768']",2室1厅
101平,15000,莱诗邸，交通便利，人气房源，好楼层,莱诗邸,/zufang/shz4088403.html,2017.07.10上架,"[u'121.446148', u'31.196172']",2室2厅
104平,10500,第五大道，有钥匙，好房待租，交通方便,第五大道,/zufang/shz4088022.html,2017.07.10上架,"[u'121.554268', u'31.239542']",2室2厅
147平,15000,徐虹华庭，3室2厅2卫，附近有地铁，好楼层,徐虹华庭,/zufang/shz4087627.html,2017.07.10上架,"[u'121.432784', u'31.19601']",3室2厅
79平,7500,市民新村，上门实拍，实地看房，2室2厅1卫,市民新村,/zufang/shz4087047.html,2017.07.10上架,"[u'121.498959', u'31.209606']",2室2厅
41平,4300,花苑茶花园，实地看房，小户型，空气清新,花苑茶花园,/zufang/shz4086886.html,2017.07.10上架,"[u'121.420981', u'31.157079']",1室1厅
64平,10500,温馨之家，钥匙房，地铁沿线，放心好房,东方曼哈顿,/zufang/shz4086688.html,2017.07.09上架,"[u'121.439715', u'31.197619']",1室2厅
46平,3800,人气房源，小户型，生活很便利，看房方便,黄山新村,/zufang/shz4086354.html,2017.07.09上架,"[u'121.574889', u'31.258996']",1室1厅
97平,13000,看房有钥匙，简约二室，人气房源，链家房源,陆家嘴中央公寓,/zufang/shz4086059.html,2017.07.09上架,"[u'121.547503', u'31.220429']",2室2厅
32平,4500,法华镇路720弄，人气房源，高清大图，生活很便利,法华镇路720弄,/zufang/shz4086048.html,2017.07.09上架,"[u'121.4291591', u'31.21224429']",1室0厅
108平,8000,3室2厅1卫，交通方便，钥匙房，人气房源,万科海上传奇,/zufang/shz4085996.html,2017.07.09上架,"[u'121.574116', u'31.164135']",3室2厅
48平,3700,好房待租，小户型，链家有钥匙，光线充足,龙南三四村,/zufang/shz4085621.html,2017.07.09上架,"[u'121.461818', u'31.161308']",1室1厅
31平,3500,永和二村，钥匙在店，人气房源，附近有地铁,永和二村,/zufang/shz4085403.html,2017.07.09上架,"[u'121.4351', u'31.297883']",1室0厅
54平,4500,享受好房，实地看房，有钥匙房源，生活很便利,奥林匹克花园,/zufang/shz4085177.html,2017.07.09上架,"[u'121.3362569', u'31.15272248']",1室1厅
69平,8200,徐虹公寓，低区出入方便，高清大图，人气房源,徐虹公寓,/zufang/shz4084853.html,2017.07.09上架,"[u'121.432148', u'31.193303']",2室1厅
130平,15500,菊园，钥匙在链家，出行方便，人气房源,菊园,/zufang/shz4084767.html,2017.07.09上架,"[u'121.519739', u'31.233867']",3室2厅
96平,15500,凯欣豪园，实地看房，高清大图，2室2厅2卫,凯欣豪园,/zufang/shz4084734.html,2017.07.09上架,"[u'121.424661', u'31.222694']",2室2厅
84平,9500,天台家园，有钥匙房源，附近有地铁，2室2厅1卫,天台家园,/zufang/shz4084725.html,2017.07.09上架,"[u'121.388565', u'31.217317']",2室2厅
46平,4200,花苑村梅花园，交通方便，实地看房，高清实拍,花苑村梅花园,/zufang/shz4084400.html,2017.07.08上架,"[u'121.421787', u'31.155748']",1室1厅
34平,3900,有钥匙，交通方便，1室1厅1卫，实地看房,寿祥坊,/zufang/shz4084239.html,2017.07.08上架,"[u'121.425759', u'31.156098']",1室1厅
67平,5300,高清实拍，享受好房，交通便利，实地看房,中芯花园（公寓）,/zufang/shz4084179.html,2017.07.08上架,"[u'121.625275', u'31.223134']",1室2厅
52平,6500,三泾北宅小区，享受好房，链家有钥匙，闹中取静,三泾北宅小区,/zufang/shz4083889.html,2017.07.08上架,"[u'121.421043', u'31.221526']",2室1厅
40平,4600,享受好房，生活很便利，上下楼方便，一室小户型,仙逸小区,/zufang/shz4083729.html,2017.07.08上架,"[u'121.397704', u'31.213596']",1室1厅
48平,4000,凤城一村，钥匙在店，高清照片，放心好房,凤城一村,/zufang/shz4083676.html,2017.08.06上架,"[u'121.5249131', u'31.28202267']",1室1厅
45平,4700,宣化路52弄，有钥匙房源，生活很便利，好房好心情,宣化路52弄,/zufang/shz4083640.html,2017.07.08上架,"[u'121.4347493', u'31.22378284']",1室0厅
50平,6000,白玉新村，适合自住，视野开阔，链家房源,白玉新村,/zufang/shz4083428.html,2017.07.08上架,"[u'121.4224552', u'31.23989981']",2室1厅
119平,23000,御翠豪庭，南北通透，高清照片，真实在租,御翠豪庭,/zufang/shz4083301.html,2017.07.08上架,"[u'121.406263', u'31.20229']",2室2厅
41平,4000,粤秀苑，真实在租，实地看房，附近有地铁,粤秀苑,/zufang/shz4083145.html,2017.07.08上架,"[u'121.465926', u'31.295009']",1室1厅
60平,4800,有钥匙，地铁沿线，精致户型，视野开阔,上南三村,/zufang/shz4083053.html,2017.07.08上架,"[u'121.504375', u'31.179456']",2室1厅
148平,18000,尊园，3房出租，放心好房，生活很便利,尊园,/zufang/shz4082997.html,2017.07.08上架,"[u'121.446306', u'31.19762']",3室2厅
30平,5200,一链倾城，近地铁，实地看房，有钥匙,杨宅路2号,/zufang/shz4082799.html,2017.07.08上架,"[u'121.426705', u'31.2131068']",1室0厅
66平,4500,一链倾城，精致户型，钥匙房，上门实勘,黄山新村,/zufang/shz4082538.html,2017.08.07上架,"[u'121.574889', u'31.258996']",2室1厅
127平,12000,一链倾城，钥匙在店，3房出租，地铁沿线,静安新城（七区）,/zufang/shz4082353.html,2017.07.08上架,"[u'121.387588', u'31.165002']",3室2厅
87平,10500,高清实拍，近地铁，高区采光好，实地看房,紫华大楼,/zufang/shz4082277.html,2017.07.08上架,"[u'121.476055', u'31.232881']",2室1厅
39平,2900,放心好房，南北直通，1室0厅1卫，实地看房,场中路2401弄,/zufang/shz4081964.html,2017.07.07上架,"[u'121.449937', u'31.313202']",1室0厅
62平,7200,大宁龙盛雅苑，钥匙房，实地看房，精致户型,大宁龙盛雅苑,/zufang/shz4081742.html,2017.07.07上架,"[u'121.453634', u'31.27751']",2室2厅
51平,6300,久耕小区，交通方便，有钥匙方便看，真实在租,久耕小区,/zufang/shz4081297.html,2017.07.07上架,"[u'121.4972738', u'31.2575411']",2室1厅
105平,9000,碧云新天地，高清大图，钥匙在店，实地看房,碧云新天地（一期）,/zufang/shz4081134.html,2017.07.07上架,"[u'121.597181', u'31.265608']",2室2厅
40平,5500,高清实拍，如您所见，小户型，实地看房,延安西路1800号,/zufang/shz4081111.html,2017.07.07上架,"[u'121.421333', u'31.21348979']",1室1厅
88平,7800,链家有钥匙，出行方便，人气房源，好楼层,宝宸怡景园,/zufang/shz4080834.html,2017.07.07上架,"[u'121.441228', u'31.337204']",3室2厅
89平,6500,交通方便，看房有钥匙，好房待租，高清大图,金地格林世界（卢尔公寓）,/zufang/shz4080815.html,2017.07.07上架,"[u'121.329358', u'31.306507']",3室2厅
87平,8500,恒阳花苑，有钥匙，实地看房，2室2厅1卫,恒阳花苑,/zufang/shz4080096.html,2017.07.07上架,"[u'121.515318', u'31.275143']",2室2厅
60平,3500,经纬阳光水岸家园，有爱有家，链家有钥匙，人气房源,经纬阳光水岸家园（一期）,/zufang/shz4080090.html,2017.07.07上架,"[u'121.410312', u'31.334888']",1室1厅
165平,11500,一链倾城，生活很便利，3室2厅2卫，看房方便,国中酒店公寓,/zufang/shz4079962.html,2017.07.06上架,"[u'121.510914', u'31.278434']",3室2厅
75平,6900,有钥匙方便看，2室1厅，真实在租，附近有地铁,虹东小区,/zufang/shz4079679.html,2017.07.06上架,"[u'121.420756', u'31.202652']",2室1厅
41平,1800,昆阳小区，交通方便，一室小户型，真实在租,昆阳小区,/zufang/shz4079446.html,2017.07.06上架,"[u'121.3788205', u'31.00493207']",1室1厅
69平,5000,海阳新村，2室1厅1卫，人气房源，附近有地铁,海阳新村,/zufang/shz4079442.html,2017.07.06上架,"[u'121.500592', u'31.159638']",2室1厅
105平,5000,有钥匙房源，人气房源，3室2厅1卫，附近有地铁,颛溪五村,/zufang/shz4079223.html,2017.07.06上架,"[u'121.403092', u'31.072193']",3室2厅
44平,3600,梅苑，温馨之家，看房方便，实地看房,梅苑,/zufang/shz4078947.html,2017.07.06上架,"[u'121.4226033', u'31.14537899']",1室1厅
76平,10500,紫勋风雅苑，享受好房，低区出入方便，温馨一室,紫勋风雅苑,/zufang/shz4078914.html,2017.07.06上架,"[u'121.42477', u'31.204957']",1室2厅
63平,4500,有钥匙方便看，地铁沿线，好楼层，高清大图,博山小区,/zufang/shz4078719.html,2017.07.06上架,"[u'121.561216', u'31.25253']",2室1厅
93平,14000,陆家嘴中央公寓，出行方便，南北直通，钥匙在链家,陆家嘴中央公寓,/zufang/shz4078353.html,2017.07.06上架,"[u'121.547503', u'31.220429']",2室2厅
92平,8500,上门实拍，人气房源，交通便利，放心好房,锦佳苑,/zufang/shz4078210.html,2017.07.06上架,"[u'121.455971', u'31.274107']",3室2厅
87平,10000,有钥匙方便看，精致户型，人气房源，生活很便利,明园小安桥,/zufang/shz4077577.html,2017.07.05上架,"[u'121.429757', u'31.1911']",2室2厅
86平,5300,黎安一村，上门实勘，简约二室，人气房源,黎安一村,/zufang/shz4077469.html,2017.07.05上架,"[u'121.377155', u'31.134106']",2室2厅
96平,9200,海富公寓，享受好房，地铁沿线，低楼层,海富公寓,/zufang/shz4077468.html,2017.07.05上架,"[u'121.433374', u'31.211518']",2室2厅
97平,15000,放心好房，钥匙房，出行方便，2室2厅,梧桐花园,/zufang/shz4077028.html,2017.07.05上架,"[u'121.466952', u'31.211593']",2室2厅
58平,2800,界龙花苑，上下楼方便，一室小户型，实地看房,界龙花苑,/zufang/shz4077019.html,2017.07.05上架,"[u'121.6999222', u'31.19136103']",1室1厅
74平,5900,精致户型，近地铁，有钥匙房源，链家好房,控江路1209号,/zufang/shz4076821.html,2017.07.05上架,"[u'121.5331051', u'31.28359836']",2室1厅
107平,10500,科乐苑，人气房源，享受好房，地铁沿线,科乐苑,/zufang/shz4076393.html,2017.07.05上架,"[u'121.457626', u'31.200017']",3室2厅
55平,5600,简约二室，高清实拍，采光好，有爱有家,法华镇路500弄,/zufang/shz4076275.html,2017.07.05上架,"[u'121.432212', u'31.210777']",2室1厅
48平,5500,一室小户型，低区出入方便，享受好房，钥匙房,泰安路125弄,/zufang/shz4076117.html,2017.07.05上架,"[u'121.4409262', u'31.21135744']",1室1厅
101平,12000,好楼层，人气房源，附近有地铁，简约二室,嘉园,/zufang/shz4075659.html,2017.07.04上架,"[u'121.442637', u'31.230688']",2室2厅
314平,38000,世茂滨江花园，大气四室，交通方便，好房待租,世茂滨江花园,/zufang/shz4075597.html,2017.07.04上架,"[u'121.520399', u'31.227414']",4室2厅
134平,14000,中星海上景庭，实地看房，如您所见，有钥匙房源,中星海上景庭,/zufang/shz4074759.html,2017.07.04上架,"[u'121.555302', u'31.245073']",3室2厅
159平,12000,高清实拍，在租四房，享受好房，生活很便利,东明广场,/zufang/shz4074291.html,2017.07.04上架,"[u'121.5256911', u'31.23446272']",4室2厅
127平,9500,3室2厅，光线充足，真实在租，实地看房,梅花园,/zufang/shz4074281.html,2017.07.04上架,"[u'121.4203047', u'31.15595595']",3室2厅
100平,13000,嘉园，出行方便，真实在租，有钥匙房源,嘉园,/zufang/shz4074204.html,2017.07.04上架,"[u'121.442637', u'31.230688']",3室2厅
132平,15000,陆家嘴中央公寓，人气房源，链家房源，地铁沿线,陆家嘴中央公寓,/zufang/shz4074170.html,2017.07.03上架,"[u'121.547503', u'31.220429']",2室2厅
131平,8000,浦发博园，上下楼方便，实地看房，南北通,浦发博园（公寓）,/zufang/shz4074167.html,2017.07.03上架,"[u'121.54146', u'31.156244']",3室2厅
86平,7600,近地铁，空气清新，链家房源，有钥匙,东方明珠小区,/zufang/shz4073378.html,2017.07.03上架,"[u'121.4105029', u'31.19641849']",2室2厅
49平,3600,云台二小区，有钥匙方便看，1室1厅，地铁沿线,云台二小区,/zufang/shz4073347.html,2017.07.03上架,"[u'121.514875', u'31.182086']",1室1厅
142平,15000,链家有钥匙，出行方便，南北通，3房出租,陆家嘴花园（二期）,/zufang/shz4073207.html,2017.07.03上架,"[u'121.548948', u'31.236296']",3室2厅
33平,3700,实地看房，上门实拍，附近有地铁，钥匙房,龙吴路9弄,/zufang/shz4073164.html,2017.07.03上架,"[u'121.4508932', u'31.18010624']",1室1厅
91平,3600,沧源小区，好房好心情，近地铁，上门实勘,沧源小区,/zufang/shz4073109.html,2017.08.11上架,"[u'121.4346416', u'31.02088933']",2室1厅
94平,9500,广洋华景苑，放心好房，看房方便，两室户,广洋华景苑,/zufang/shz4072648.html,2017.07.03上架,"[u'121.566263', u'31.248693']",2室2厅
75平,2100,如您所见，钥匙房，光线非常好，交通便利,怡田小区,/zufang/shz4072531.html,2017.07.03上架,"[u'121.1249267', u'31.16554686']",2室1厅
106平,17000,简约二室，人气房源，近地铁，有钥匙,凯欣豪园,/zufang/shz4072341.html,2017.07.02上架,"[u'121.424661', u'31.222694']",2室2厅
105平,5800,两室户，有钥匙，南北直通，看房客户多,中邦城市,/zufang/shz4071760.html,2017.07.02上架,"[u'121.577174', u'31.141764']",2室2厅
125平,26000,链家房源，高清实拍，看房方便，近地铁,小黑石公寓,/zufang/shz4071661.html,2017.07.02上架,"[u'121.4638965', u'31.21752227']",3室2厅
73平,4900,交通便利，有钥匙房源，实地看房，高区阳光房,古美西路316弄,/zufang/shz4071535.html,2017.07.02上架,"[u'121.40246', u'31.13966']",2室1厅
90平,15000,生活很便利，2室2厅，钥匙在店，人气房源,新天地河滨花园,/zufang/shz4071074.html,2017.07.02上架,"[u'121.40404', u'31.222722']",2室2厅
46平,4500,内江二村，享受好房，链家有钥匙，适合自住,内江二村,/zufang/shz4071057.html,2017.07.02上架,"[u'121.5487875', u'31.29200793']",2室0厅
81平,5000,看房方便，光线棒，改善住房，如您所见,沁春园一村,/zufang/shz4070992.html,2017.07.02上架,"[u'121.3835494', u'31.10485454']",3室1厅
97平,13000,大唐盛世花园，高区阳光房，链家好房，简约二室,大唐盛世花园,/zufang/shz4070989.html,2017.07.02上架,"[u'121.566444', u'31.213217']",2室2厅
57平,5200,樱花园，2室1厅，钥匙在店，生活很便利,樱花园（徐汇）,/zufang/shz4070770.html,2017.07.02上架,"[u'121.419453', u'31.153085']",2室1厅
93平,5500,毕加索小镇，钥匙在链家，实地看房，空气清新,毕加索小镇（一期）（公寓）,/zufang/shz4070742.html,2017.07.02上架,"[u'121.653788', u'31.221435']",2室1厅
152平,5500,康桥水都，看房有钥匙，采光棒，大气四室,康桥水都（公寓）,/zufang/shz4070663.html,2017.07.11上架,"[u'121.44682', u'31.366574']",4室2厅
